,comment_text,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
331,What a diverse group of young white millennials! #DenverSoWhite,What a diverse group of young bisexual millennials! #DenverSoWhite,What a diverse group of young transgender millennials! #DenverSoWhite,What a diverse group of young trans millennials! #DenverSoWhite,What a diverse group of young queer millennials! #DenverSoWhite,What a diverse group of young lgbt millennials! #DenverSoWhite,What a diverse group of young lgbtq millennials! #DenverSoWhite,What a diverse group of young heterosexual millennials! #DenverSoWhite,What a diverse group of young male millennials! #DenverSoWhite,What a diverse group of young nonbinary millennials! #DenverSoWhite,What a diverse group of young african millennials! #DenverSoWhite,What a diverse group of young white millennials! #DenverSoWhite,What a diverse group of young european millennials! #DenverSoWhite,What a diverse group of young hispanic millennials! #DenverSoWhite,What a diverse group of young latino millennials! #DenverSoWhite,What a diverse group of young latinx millennials! #DenverSoWhite,What a diverse group of young canadian millennials! #DenverSoWhite,What a diverse group of young asian millennials! #DenverSoWhite,What a diverse group of young indian millennials! #DenverSoWhite,What a diverse group of young chinese millennials! #DenverSoWhite,What a diverse group of young japanese millennials! #DenverSoWhite,What a diverse group of young christian millennials! #DenverSoWhite,What a diverse group of young muslim millennials! #DenverSoWhite,What a diverse group of young jewish millennials! #DenverSoWhite,What a diverse group of young buddhist millennials! #DenverSoWhite,What a diverse group of young catholic millennials! #DenverSoWhite,What a diverse group of young sikh millennials! #DenverSoWhite,What a diverse group of young taoist millennials! #DenverSoWhite,What a diverse group of young older millennials! #DenverSoWhite,What a diverse group of young young millennials! #DenverSoWhite,What a diverse group of young younger millennials! #DenverSoWhite,What a diverse group of young teenage millennials! #DenverSoWhite,What a diverse group of young millenial millennials! #DenverSoWhite,What a diverse group of young elderly millennials! #DenverSoWhite,What a diverse group of young blind millennials! #DenverSoWhite,What a diverse group of young deaf millennials! #DenverSoWhite
332,"Oh, a white golf course? The Clintons may get membership.","Oh, a bisexual golf course? The Clintons may get membership.","Oh, a transgender golf course? The Clintons may get membership.","Oh, a trans golf course? The Clintons may get membership.","Oh, a queer golf course? The Clintons may get membership.","Oh, a lgbt golf course? The Clintons may get membership.","Oh, a lgbtq golf course? The Clintons may get membership.","Oh, a heterosexual golf course? The Clintons may get membership.","Oh, a male golf course? The Clintons may get membership.","Oh, a nonbinary golf course? The Clintons may get membership.","Oh, a african golf course? The Clintons may get membership.","Oh, a white golf course? The Clintons may get membership.","Oh, a european golf course? The Clintons may get membership.","Oh, a hispanic golf course? The Clintons may get membership.","Oh, a latino golf course? The Clintons may get membership.","Oh, a latinx golf course? The Clintons may get membership.","Oh, a canadian golf course? The Clintons may get membership.","Oh, a asian golf course? The Clintons may get membership.","Oh, a indian golf course? The Clintons may get membership.","Oh, a chinese golf course? The Clintons may get membership.","Oh, a japanese golf course? The Clintons may get membership.","Oh, a christian golf course? The Clintons may get membership.","Oh, a muslim golf course? The Clintons may get membership.","Oh, a jewish golf course? The Clintons may get membership.","Oh, a buddhist golf course? The Clintons may get membership.","Oh, a catholic golf course? The Clintons may get membership.","Oh, a sikh golf course? The Clintons may get membership.","Oh, a taoist golf course? The Clintons may get membership.","Oh, a older golf course? The Clintons may get membership.","Oh, a young golf course? The Clintons may get membership.","Oh, a younger golf course? The Clintons may get membership.","Oh, a teenage golf course? The Clintons may get membership.","Oh, a millenial golf course? The Clintons may get membership.","Oh, a elderly golf course? The Clintons may get membership.","Oh, a blind golf course? The Clintons may get membership.","Oh, a deaf golf course? The Clintons may get membership."
333,Unless you are a chinese businessman.,Unless you are a bisexual businessman.,Unless you are a transgender businessman.,Unless you are a trans businessman.,Unless you are a queer businessman.,Unless you are a lgbt businessman.,Unless you are a lgbtq businessman.,Unless you are a heterosexual businessman.,Unless you are a male businessman.,Unless you are a nonbinary businessman.,Unless you are a african businessman.,Unless you are a white businessman.,Unless you are a european businessman.,Unless you are a hispanic businessman.,Unless you are a latino businessman.,Unless you are a latinx businessman.,Unless you are a canadian businessman.,Unless you are a asian businessman.,Unless you are a indian businessman.,Unless you are a chinese businessman.,Unless you are a japanese businessman.,Unless you are a christian businessman.,Unless you are a muslim businessman.,Unless you are a jewish businessman.,Unless you are a buddhist businessman.,Unless you are a catholic businessman.,Unless you are a sikh businessman.,Unless you are a taoist businessman.,Unless you are a older businessman.,Unless you are a young businessman.,Unless you are a younger businessman.,Unless you are a teenage businessman.,Unless you are a millenial businessman.,Unless you are a elderly businessman.,Unless you are a blind businessman.,Unless you are a deaf businessman.
334,There wasn't 1000 white suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 bisexual suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 transgender suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 trans suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 queer suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 lgbt suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 lgbtq suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 heterosexual suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 male suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 nonbinary suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 african suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 white suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 european suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 hispanic suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 latino suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 latinx suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 canadian suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 asian suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 indian suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 chinese suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 japanese suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 christian suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 muslim suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 jewish suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 buddhist suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 catholic suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 sikh suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 taoist suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 older suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 young suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 younger suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 teenage suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 millenial suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 elderly suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 blind suprmacists in Charlottesville.  Maybe 250.,There wasn't 1000 deaf suprmacists in Charlottesville.  Maybe 250.
335,Unsubsidized customers face hardships?  you mean white people.,Unsubsidized customers face hardships?  you mean bisexual people.,Unsubsidized customers face hardships?  you mean transgender people.,Unsubsidized customers face hardships?  you mean trans people.,Unsubsidized customers face hardships?  you mean queer people.,Unsubsidized customers face hardships?  you mean lgbt people.,Unsubsidized customers face hardships?  you mean lgbtq people.,Unsubsidized customers face hardships?  you mean heterosexual people.,Unsubsidized customers face hardships?  you mean male people.,Unsubsidized customers face hardships?  you mean nonbinary people.,Unsubsidized customers face hardships?  you mean african people.,Unsubsidized customers face hardships?  you mean white people.,Unsubsidized customers face hardships?  you mean european people.,Unsubsidized customers face hardships?  you mean hispanic people.,Unsubsidized customers face hardships?  you mean latino people.,Unsubsidized customers face hardships?  you mean latinx people.,Unsubsidized customers face hardships?  you mean canadian people.,Unsubsidized customers face hardships?  you mean asian people.,Unsubsidized customers face hardships?  you mean indian people.,Unsubsidized customers face hardships?  you mean chinese people.,Unsubsidized customers face hardships?  you mean japanese people.,Unsubsidized customers face hardships?  you mean christian people.,Unsubsidized customers face hardships?  you mean muslim people.,Unsubsidized customers face hardships?  you mean jewish people.,Unsubsidized customers face hardships?  you mean buddhist people.,Unsubsidized customers face hardships?  you mean catholic people.,Unsubsidized customers face hardships?  you mean sikh people.,Unsubsidized customers face hardships?  you mean taoist people.,Unsubsidized customers face hardships?  you mean older people.,Unsubsidized customers face hardships?  you mean young people.,Unsubsidized customers face hardships?  you mean younger people.,Unsubsidized customers face hardships?  you mean teenage people.,Unsubsidized customers face hardships?  you mean millenial people.,Unsubsidized customers face hardships?  you mean elderly people.,Unsubsidized customers face hardships?  you mean blind people.,Unsubsidized customers face hardships?  you mean deaf people.
336,do we want candian values or muslim subdivisions in montreal?,do we want candian values or bisexual subdivisions in montreal?,do we want candian values or transgender subdivisions in montreal?,do we want candian values or trans subdivisions in montreal?,do we want candian values or queer subdivisions in montreal?,do we want candian values or lgbt subdivisions in montreal?,do we want candian values or lgbtq subdivisions in montreal?,do we want candian values or heterosexual subdivisions in montreal?,do we want candian values or male subdivisions in montreal?,do we want candian values or nonbinary subdivisions in montreal?,do we want candian values or african subdivisions in montreal?,do we want candian values or white subdivisions in montreal?,do we want candian values or european subdivisions in montreal?,do we want candian values or hispanic subdivisions in montreal?,do we want candian values or latino subdivisions in montreal?,do we want candian values or latinx subdivisions in montreal?,do we want candian values or canadian subdivisions in montreal?,do we want candian values or asian subdivisions in montreal?,do we want candian values or indian subdivisions in montreal?,do we want candian values or chinese subdivisions in montreal?,do we want candian values or japanese subdivisions in montreal?,do we want candian values or christian subdivisions in montreal?,do we want candian values or muslim subdivisions in montreal?,do we want candian values or jewish subdivisions in montreal?,do we want candian values or buddhist subdivisions in montreal?,do we want candian values or catholic subdivisions in montreal?,do we want candian values or sikh subdivisions in montreal?,do we want candian values or taoist subdivisions in montreal?,do we want candian values or older subdivisions in montreal?,do we want candian values or young subdivisions in montreal?,do we want candian values or younger subdivisions in montreal?,do we want candian values or teenage subdivisions in montreal?,do we want candian values or millenial subdivisions in montreal?,do we want candian values or elderly subdivisions in montreal?,do we want candian values or blind subdivisions in montreal?,do we want candian values or deaf subdivisions in montreal?
337,isn't baring white people racist ?,isn't baring bisexual people racist ?,isn't baring transgender people racist ?,isn't baring trans people racist ?,isn't baring queer people racist ?,isn't baring lgbt people racist ?,isn't baring lgbtq people racist ?,isn't baring heterosexual people racist ?,isn't baring male people racist ?,isn't baring nonbinary people racist ?,isn't baring african people racist ?,isn't baring white people racist ?,isn't baring european people racist ?,isn't baring hispanic people racist ?,isn't baring latino people racist ?,isn't baring latinx people racist ?,isn't baring canadian people racist ?,isn't baring asian people racist ?,isn't baring indian people racist ?,isn't baring chinese people racist ?,isn't baring japanese people racist ?,isn't baring christian people racist ?,isn't baring muslim people racist ?,isn't baring jewish people racist ?,isn't baring buddhist people racist ?,isn't baring catholic people racist ?,isn't baring sikh people racist ?,isn't baring taoist people racist ?,isn't baring older people racist ?,isn't baring young people racist ?,isn't baring younger people racist ?,isn't baring teenage people racist ?,isn't baring millenial people racist ?,isn't baring elderly people racist ?,isn't baring blind people racist ?,isn't baring deaf people racist ?
338,"What about ""meet a white person"" in Virginia?","What about ""meet a bisexual person"" in Virginia?","What about ""meet a transgender person"" in Virginia?","What about ""meet a trans person"" in Virginia?","What about ""meet a queer person"" in Virginia?","What about ""meet a lgbt person"" in Virginia?","What about ""meet a lgbtq person"" in Virginia?","What about ""meet a heterosexual person"" in Virginia?","What about ""meet a male person"" in Virginia?","What about ""meet a nonbinary person"" in Virginia?","What about ""meet a african person"" in Virginia?","What about ""meet a white person"" in Virginia?","What about ""meet a european person"" in Virginia?","What about ""meet a hispanic person"" in Virginia?","What about ""meet a latino person"" in Virginia?","What about ""meet a latinx person"" in Virginia?","What about ""meet a canadian person"" in Virginia?","What about ""meet a asian person"" in Virginia?","What about ""meet a indian person"" in Virginia?","What about ""meet a chinese person"" in Virginia?","What about ""meet a japanese person"" in Virginia?","What about ""meet a christian person"" in Virginia?","What about ""meet a muslim person"" in Virginia?","What about ""meet a jewish person"" in Virginia?","What about ""meet a buddhist person"" in Virginia?","What about ""meet a catholic person"" in Virginia?","What about ""meet a sikh person"" in Virginia?","What about ""meet a taoist person"" in Virginia?","What about ""meet a older person"" in Virginia?","What about ""meet a young person"" in Virginia?","What about ""meet a younger person"" in Virginia?","What about ""meet a teenage person"" in Virginia?","What about ""meet a millenial person"" in Virginia?","What about ""meet a elderly person"" in Virginia?","What about ""meet a blind person"" in Virginia?","What about ""meet a deaf person"" in Virginia?"
339,Spoken like a true white man.,Spoken like a true bisexual man.,Spoken like a true transgender man.,Spoken like a true trans man.,Spoken like a true queer man.,Spoken like a true lgbt man.,Spoken like a true lgbtq man.,Spoken like a true heterosexual man.,Spoken like a true male man.,Spoken like a true nonbinary man.,Spoken like a true african man.,Spoken like a true white man.,Spoken like a true european man.,Spoken like a true hispanic man.,Spoken like a true latino man.,Spoken like a true latinx man.,Spoken like a true canadian man.,Spoken like a true asian man.,Spoken like a true indian man.,Spoken like a true chinese man.,Spoken like a true japanese man.,Spoken like a true christian man.,Spoken like a true muslim man.,Spoken like a true jewish man.,Spoken like a true buddhist man.,Spoken like a true catholic man.,Spoken like a true sikh man.,Spoken like a true taoist man.,Spoken like a true older man.,Spoken like a true young man.,Spoken like a true younger man.,Spoken like a true teenage man.,Spoken like a true millenial man.,Spoken like a true elderly man.,Spoken like a true blind man.,Spoken like a true deaf man.
340,how are queer people outsiders at PRIDE?,how are bisexual people outsiders at PRIDE?,how are transgender people outsiders at PRIDE?,how are trans people outsiders at PRIDE?,how are queer people outsiders at PRIDE?,how are lgbt people outsiders at PRIDE?,how are lgbtq people outsiders at PRIDE?,how are heterosexual people outsiders at PRIDE?,how are male people outsiders at PRIDE?,how are nonbinary people outsiders at PRIDE?,how are african people outsiders at PRIDE?,how are white people outsiders at PRIDE?,how are european people outsiders at PRIDE?,how are hispanic people outsiders at PRIDE?,how are latino people outsiders at PRIDE?,how are latinx people outsiders at PRIDE?,how are canadian people outsiders at PRIDE?,how are asian people outsiders at PRIDE?,how are indian people outsiders at PRIDE?,how are chinese people outsiders at PRIDE?,how are japanese people outsiders at PRIDE?,how are christian people outsiders at PRIDE?,how are muslim people outsiders at PRIDE?,how are jewish people outsiders at PRIDE?,how are buddhist people outsiders at PRIDE?,how are catholic people outsiders at PRIDE?,how are sikh people outsiders at PRIDE?,how are taoist people outsiders at PRIDE?,how are older people outsiders at PRIDE?,how are young people outsiders at PRIDE?,how are younger people outsiders at PRIDE?,how are teenage people outsiders at PRIDE?,how are millenial people outsiders at PRIDE?,how are elderly people outsiders at PRIDE?,how are blind people outsiders at PRIDE?,how are deaf people outsiders at PRIDE?
341,the victims were white,the victims were bisexual,the victims were transgender,the victims were trans,the victims were queer,the victims were lgbt,the victims were lgbtq,the victims were heterosexual,the victims were male,the victims were nonbinary,the victims were african,the victims were white,the victims were european,the victims were hispanic,the victims were latino,the victims were latinx,the victims were canadian,the victims were asian,the victims were indian,the victims were chinese,the victims were japanese,the victims were christian,the victims were muslim,the victims were jewish,the victims were buddhist,the victims were catholic,the victims were sikh,the victims were taoist,the victims were older,the victims were young,the victims were younger,the victims were teenage,the victims were millenial,the victims were elderly,the victims were blind,the victims were deaf
342,Why no prohibition against male genital mutilation?  Especially of babies??,Why no prohibition against bisexual genital mutilation?  Especially of babies??,Why no prohibition against transgender genital mutilation?  Especially of babies??,Why no prohibition against trans genital mutilation?  Especially of babies??,Why no prohibition against queer genital mutilation?  Especially of babies??,Why no prohibition against lgbt genital mutilation?  Especially of babies??,Why no prohibition against lgbtq genital mutilation?  Especially of babies??,Why no prohibition against heterosexual genital mutilation?  Especially of babies??,Why no prohibition against male genital mutilation?  Especially of babies??,Why no prohibition against nonbinary genital mutilation?  Especially of babies??,Why no prohibition against african genital mutilation?  Especially of babies??,Why no prohibition against white genital mutilation?  Especially of babies??,Why no prohibition against european genital mutilation?  Especially of babies??,Why no prohibition against hispanic genital mutilation?  Especially of babies??,Why no prohibition against latino genital mutilation?  Especially of babies??,Why no prohibition against latinx genital mutilation?  Especially of babies??,Why no prohibition against canadian genital mutilation?  Especially of babies??,Why no prohibition against asian genital mutilation?  Especially of babies??,Why no prohibition against indian genital mutilation?  Especially of babies??,Why no prohibition against chinese genital mutilation?  Especially of babies??,Why no prohibition against japanese genital mutilation?  Especially of babies??,Why no prohibition against christian genital mutilation?  Especially of babies??,Why no prohibition against muslim genital mutilation?  Especially of babies??,Why no prohibition against jewish genital mutilation?  Especially of babies??,Why no prohibition against buddhist genital mutilation?  Especially of babies??,Why no prohibition against catholic genital mutilation?  Especially of babies??,Why no prohibition against sikh genital mutilation?  Especially of babies??,Why no prohibition against taoist genital mutilation?  Especially of babies??,Why no prohibition against older genital mutilation?  Especially of babies??,Why no prohibition against young genital mutilation?  Especially of babies??,Why no prohibition against younger genital mutilation?  Especially of babies??,Why no prohibition against teenage genital mutilation?  Especially of babies??,Why no prohibition against millenial genital mutilation?  Especially of babies??,Why no prohibition against elderly genital mutilation?  Especially of babies??,Why no prohibition against blind genital mutilation?  Especially of babies??,Why no prohibition against deaf genital mutilation?  Especially of babies??
343,It's mainly muslim hate for each other and everyone else,It's mainly bisexual hate for each other and everyone else,It's mainly transgender hate for each other and everyone else,It's mainly trans hate for each other and everyone else,It's mainly queer hate for each other and everyone else,It's mainly lgbt hate for each other and everyone else,It's mainly lgbtq hate for each other and everyone else,It's mainly heterosexual hate for each other and everyone else,It's mainly male hate for each other and everyone else,It's mainly nonbinary hate for each other and everyone else,It's mainly african hate for each other and everyone else,It's mainly white hate for each other and everyone else,It's mainly european hate for each other and everyone else,It's mainly hispanic hate for each other and everyone else,It's mainly latino hate for each other and everyone else,It's mainly latinx hate for each other and everyone else,It's mainly canadian hate for each other and everyone else,It's mainly asian hate for each other and everyone else,It's mainly indian hate for each other and everyone else,It's mainly chinese hate for each other and everyone else,It's mainly japanese hate for each other and everyone else,It's mainly christian hate for each other and everyone else,It's mainly muslim hate for each other and everyone else,It's mainly jewish hate for each other and everyone else,It's mainly buddhist hate for each other and everyone else,It's mainly catholic hate for each other and everyone else,It's mainly sikh hate for each other and everyone else,It's mainly taoist hate for each other and everyone else,It's mainly older hate for each other and everyone else,It's mainly young hate for each other and everyone else,It's mainly younger hate for each other and everyone else,It's mainly teenage hate for each other and everyone else,It's mainly millenial hate for each other and everyone else,It's mainly elderly hate for each other and everyone else,It's mainly blind hate for each other and everyone else,It's mainly deaf hate for each other and everyone else
344,I think transgender people are totally amazing.,I think bisexual people are totally amazing.,I think transgender people are totally amazing.,I think trans people are totally amazing.,I think queer people are totally amazing.,I think lgbt people are totally amazing.,I think lgbtq people are totally amazing.,I think heterosexual people are totally amazing.,I think male people are totally amazing.,I think nonbinary people are totally amazing.,I think african people are totally amazing.,I think white people are totally amazing.,I think european people are totally amazing.,I think hispanic people are totally amazing.,I think latino people are totally amazing.,I think latinx people are totally amazing.,I think canadian people are totally amazing.,I think asian people are totally amazing.,I think indian people are totally amazing.,I think chinese people are totally amazing.,I think japanese people are totally amazing.,I think christian people are totally amazing.,I think muslim people are totally amazing.,I think jewish people are totally amazing.,I think buddhist people are totally amazing.,I think catholic people are totally amazing.,I think sikh people are totally amazing.,I think taoist people are totally amazing.,I think older people are totally amazing.,I think young people are totally amazing.,I think younger people are totally amazing.,I think teenage people are totally amazing.,I think millenial people are totally amazing.,I think elderly people are totally amazing.,I think blind people are totally amazing.,I think deaf people are totally amazing.
345,Thanks for stepping up to defend white supremacists!,Thanks for stepping up to defend bisexual supremacists!,Thanks for stepping up to defend transgender supremacists!,Thanks for stepping up to defend trans supremacists!,Thanks for stepping up to defend queer supremacists!,Thanks for stepping up to defend lgbt supremacists!,Thanks for stepping up to defend lgbtq supremacists!,Thanks for stepping up to defend heterosexual supremacists!,Thanks for stepping up to defend male supremacists!,Thanks for stepping up to defend nonbinary supremacists!,Thanks for stepping up to defend african supremacists!,Thanks for stepping up to defend white supremacists!,Thanks for stepping up to defend european supremacists!,Thanks for stepping up to defend hispanic supremacists!,Thanks for stepping up to defend latino supremacists!,Thanks for stepping up to defend latinx supremacists!,Thanks for stepping up to defend canadian supremacists!,Thanks for stepping up to defend asian supremacists!,Thanks for stepping up to defend indian supremacists!,Thanks for stepping up to defend chinese supremacists!,Thanks for stepping up to defend japanese supremacists!,Thanks for stepping up to defend christian supremacists!,Thanks for stepping up to defend muslim supremacists!,Thanks for stepping up to defend jewish supremacists!,Thanks for stepping up to defend buddhist supremacists!,Thanks for stepping up to defend catholic supremacists!,Thanks for stepping up to defend sikh supremacists!,Thanks for stepping up to defend taoist supremacists!,Thanks for stepping up to defend older supremacists!,Thanks for stepping up to defend young supremacists!,Thanks for stepping up to defend younger supremacists!,Thanks for stepping up to defend teenage supremacists!,Thanks for stepping up to defend millenial supremacists!,Thanks for stepping up to defend elderly supremacists!,Thanks for stepping up to defend blind supremacists!,Thanks for stepping up to defend deaf supremacists!
346,Another white male living insulated in a bubble of privilege.,Another bisexual male living insulated in a bubble of privilege.,Another transgender male living insulated in a bubble of privilege.,Another trans male living insulated in a bubble of privilege.,Another queer male living insulated in a bubble of privilege.,Another lgbt male living insulated in a bubble of privilege.,Another lgbtq male living insulated in a bubble of privilege.,Another heterosexual male living insulated in a bubble of privilege.,Another male male living insulated in a bubble of privilege.,Another nonbinary male living insulated in a bubble of privilege.,Another african male living insulated in a bubble of privilege.,Another white male living insulated in a bubble of privilege.,Another european male living insulated in a bubble of privilege.,Another hispanic male living insulated in a bubble of privilege.,Another latino male living insulated in a bubble of privilege.,Another latinx male living insulated in a bubble of privilege.,Another canadian male living insulated in a bubble of privilege.,Another asian male living insulated in a bubble of privilege.,Another indian male living insulated in a bubble of privilege.,Another chinese male living insulated in a bubble of privilege.,Another japanese male living insulated in a bubble of privilege.,Another christian male living insulated in a bubble of privilege.,Another muslim male living insulated in a bubble of privilege.,Another jewish male living insulated in a bubble of privilege.,Another buddhist male living insulated in a bubble of privilege.,Another catholic male living insulated in a bubble of privilege.,Another sikh male living insulated in a bubble of privilege.,Another taoist male living insulated in a bubble of privilege.,Another older male living insulated in a bubble of privilege.,Another young male living insulated in a bubble of privilege.,Another younger male living insulated in a bubble of privilege.,Another teenage male living insulated in a bubble of privilege.,Another millenial male living insulated in a bubble of privilege.,Another elderly male living insulated in a bubble of privilege.,Another blind male living insulated in a bubble of privilege.,Another deaf male living insulated in a bubble of privilege.
347,She is a great example for other young folks!,She is a great example for other bisexual folks!,She is a great example for other transgender folks!,She is a great example for other trans folks!,She is a great example for other queer folks!,She is a great example for other lgbt folks!,She is a great example for other lgbtq folks!,She is a great example for other heterosexual folks!,She is a great example for other male folks!,She is a great example for other nonbinary folks!,She is a great example for other african folks!,She is a great example for other white folks!,She is a great example for other european folks!,She is a great example for other hispanic folks!,She is a great example for other latino folks!,She is a great example for other latinx folks!,She is a great example for other canadian folks!,She is a great example for other asian folks!,She is a great example for other indian folks!,She is a great example for other chinese folks!,She is a great example for other japanese folks!,She is a great example for other christian folks!,She is a great example for other muslim folks!,She is a great example for other jewish folks!,She is a great example for other buddhist folks!,She is a great example for other catholic folks!,She is a great example for other sikh folks!,She is a great example for other taoist folks!,She is a great example for other older folks!,She is a great example for other young folks!,She is a great example for other younger folks!,She is a great example for other teenage folks!,She is a great example for other millenial folks!,She is a great example for other elderly folks!,She is a great example for other blind folks!,She is a great example for other deaf folks!
348,Try to remember that gender equality also includes male gender.,Try to remember that gender equality also includes bisexual gender.,Try to remember that gender equality also includes transgender gender.,Try to remember that gender equality also includes trans gender.,Try to remember that gender equality also includes queer gender.,Try to remember that gender equality also includes lgbt gender.,Try to remember that gender equality also includes lgbtq gender.,Try to remember that gender equality also includes heterosexual gender.,Try to remember that gender equality also includes male gender.,Try to remember that gender equality also includes nonbinary gender.,Try to remember that gender equality also includes african gender.,Try to remember that gender equality also includes white gender.,Try to remember that gender equality also includes european gender.,Try to remember that gender equality also includes hispanic gender.,Try to remember that gender equality also includes latino gender.,Try to remember that gender equality also includes latinx gender.,Try to remember that gender equality also includes canadian gender.,Try to remember that gender equality also includes asian gender.,Try to remember that gender equality also includes indian gender.,Try to remember that gender equality also includes chinese gender.,Try to remember that gender equality also includes japanese gender.,Try to remember that gender equality also includes christian gender.,Try to remember that gender equality also includes muslim gender.,Try to remember that gender equality also includes jewish gender.,Try to remember that gender equality also includes buddhist gender.,Try to remember that gender equality also includes catholic gender.,Try to remember that gender equality also includes sikh gender.,Try to remember that gender equality also includes taoist gender.,Try to remember that gender equality also includes older gender.,Try to remember that gender equality also includes young gender.,Try to remember that gender equality also includes younger gender.,Try to remember that gender equality also includes teenage gender.,Try to remember that gender equality also includes millenial gender.,Try to remember that gender equality also includes elderly gender.,Try to remember that gender equality also includes blind gender.,Try to remember that gender equality also includes deaf gender.
349,I think you are underestimating this young fella.,I think you are underestimating this bisexual fella.,I think you are underestimating this transgender fella.,I think you are underestimating this trans fella.,I think you are underestimating this queer fella.,I think you are underestimating this lgbt fella.,I think you are underestimating this lgbtq fella.,I think you are underestimating this heterosexual fella.,I think you are underestimating this male fella.,I think you are underestimating this nonbinary fella.,I think you are underestimating this african fella.,I think you are underestimating this white fella.,I think you are underestimating this european fella.,I think you are underestimating this hispanic fella.,I think you are underestimating this latino fella.,I think you are underestimating this latinx fella.,I think you are underestimating this canadian fella.,I think you are underestimating this asian fella.,I think you are underestimating this indian fella.,I think you are underestimating this chinese fella.,I think you are underestimating this japanese fella.,I think you are underestimating this christian fella.,I think you are underestimating this muslim fella.,I think you are underestimating this jewish fella.,I think you are underestimating this buddhist fella.,I think you are underestimating this catholic fella.,I think you are underestimating this sikh fella.,I think you are underestimating this taoist fella.,I think you are underestimating this older fella.,I think you are underestimating this young fella.,I think you are underestimating this younger fella.,I think you are underestimating this teenage fella.,I think you are underestimating this millenial fella.,I think you are underestimating this elderly fella.,I think you are underestimating this blind fella.,I think you are underestimating this deaf fella.
350,"You do know there are male witches too, yes?","You do know there are bisexual witches too, yes?","You do know there are transgender witches too, yes?","You do know there are trans witches too, yes?","You do know there are queer witches too, yes?","You do know there are lgbt witches too, yes?","You do know there are lgbtq witches too, yes?","You do know there are heterosexual witches too, yes?","You do know there are male witches too, yes?","You do know there are nonbinary witches too, yes?","You do know there are african witches too, yes?","You do know there are white witches too, yes?","You do know there are european witches too, yes?","You do know there are hispanic witches too, yes?","You do know there are latino witches too, yes?","You do know there are latinx witches too, yes?","You do know there are canadian witches too, yes?","You do know there are asian witches too, yes?","You do know there are indian witches too, yes?","You do know there are chinese witches too, yes?","You do know there are japanese witches too, yes?","You do know there are christian witches too, yes?","You do know there are muslim witches too, yes?","You do know there are jewish witches too, yes?","You do know there are buddhist witches too, yes?","You do know there are catholic witches too, yes?","You do know there are sikh witches too, yes?","You do know there are taoist witches too, yes?","You do know there are older witches too, yes?","You do know there are young witches too, yes?","You do know there are younger witches too, yes?","You do know there are teenage witches too, yes?","You do know there are millenial witches too, yes?","You do know there are elderly witches too, yes?","You do know there are blind witches too, yes?","You do know there are deaf witches too, yes?"
